Title,Description,Author,Link,Image
Cool Stuff: The Maligned Batman & Robin Is Getting A Cool Set Of McFarlane Toys Action Figures,"McFarlane Toys is giving Batman & Robin a set of action figures, including a build-a-figure with Arnold Schwarzenegger as Mr. Freeze. Check them out!",Ethan Anderton,https://www.slashfilm.com/1445697/cool-stuff-batman-robin-mcfarlane-toys-action-figures-mr-freeze/,https://www.slashfilm.com/img/gallery/cool-stuff-the-maligned-batman-robin-is-getting-a-cool-set-of-mcfarlane-toys-action-figures/intro-1699908869.jpg
"The Marvels Box Office Points To A Major Problem In Hollywood, Not Just Marvel","Unfortunately for Disney (and Hollywood in general), larger budgets have become the norm of late. The Marvels is the latest example of why that's a big problem.",Ryan Scott,https://www.slashfilm.com/1445692/the-marvels-box-office-major-problem-hollywood/,https://www.slashfilm.com/img/gallery/the-marvels-box-office-points-to-a-major-problem-in-hollywood-not-just-marvel/intro-1699908563.jpg
Netflix And Denzel Washington Team Up With Equalizer Director For Hannibal Epic,"Netflix, Denzel Washington, and director Antoine Fuqua are teaming up to make a historical epic about the famed military commander Hannibal.",Jeremy Mathai,https://www.slashfilm.com/1445480/netflix-denzel-washington-equalizer-director-hannibal-epic/,https://www.slashfilm.com/img/gallery/netflix-and-denzel-washington-team-up-with-equalizer-director-for-hannibal-epic/intro-1699900953.jpg
The Marvels Box Office Was Even Worse Than Expected – What The Heck Happened?,"The Marvels, the latest film in the ongoing Marvel Cinematic Universe, significantly stumbled in its opening weekend, marking the worst MCU opening ever.",Ryan Scott,https://www.slashfilm.com/1445357/the-marvels-box-office-worse-than-expected-what-happened/,https://www.slashfilm.com/img/gallery/the-marvels-box-office-was-even-worse-than-expected-what-the-heck-happened/intro-1699896175.jpg
James Cameron Is (Finally) Releasing The Abyss: Special Edition Remastered In 4K In Theaters This December,"At long last, James Cameron's underwater sci-fi classic (no not that one) The Abyss is coming to 4K, hitting theaters for one night only in December.",Jeremy Mathai,https://www.slashfilm.com/1445371/the-abyss-special-edition-remastered-in-4k-in-theaters-december/,https://www.slashfilm.com/img/gallery/james-cameron-is-finally-releasing-the-abyss-special-edition-remastered-in-4k-in-theaters-this-december/intro-1699896544.jpg
"Break Out The Lasagna, It's Time For The Garfield Movie Trailer","Chris Pratt sounds like Chris Pratt as he takes on the role he was born to play: lasagna-loving, Monday-hating cat Garfield in The Garfield Movie trailer.",Jeremy Mathai,https://www.slashfilm.com/1445119/the-garfield-movie-trailer/,https://www.slashfilm.com/img/gallery/break-out-the-lasagna-its-time-for-the-garfield-movie-trailer/intro-1699886625.jpg
"Warner Bros. Changes Course, Will Allow Coyote Vs. Acme To Be Shopped To Other Distributors","Following intense online backlash, Warner Bros. has decided not to shelve Coyote vs. Acme after all, and instead let it be shopped to a new distributor.",Chris Evangelista,https://www.slashfilm.com/1445098/warner-bros-allows-coyote-vs-acme-to-be-shopped-to-other-distributors/,https://www.slashfilm.com/img/gallery/warner-bros-changes-course-will-allow-coyote-vs-acme-to-be-shopped-to-other-distributors/intro-1699883164.jpg
Zack Snyder Introduces The Children Of The Revolution In Netflix's Rebel Moon - Part One: A Child Of Fire Trailer,Sofia Boutella's Kora assembles a team of revolutionaries in the new trailer for Netflix space opera Rebel Moon - Part One: A Child of Fire.,Hannah Shaw-Williams,https://www.slashfilm.com/1444951/rebel-moon-part-one-a-child-of-fire-trailer/,https://www.slashfilm.com/img/gallery/zack-snyder-introduces-the-children-of-the-revolution-in-netflixs-rebel-moon-part-one-a-child-of-fire-trailer/intro-1699828915.jpg
Dream Scenario's Outlandish Premise Appealed To Nicolas Cage Because He's Lived It,"Nicolas Cage is one of the most recognizable, unique actors on the planet. While he couldn't relate to such a dull character, he could relate to something else.",Jeremy Smith,https://www.slashfilm.com/1443423/dream-scenarios-outlandish-premise-appeal-nicolas-cage/,https://www.slashfilm.com/img/gallery/dream-scenarios-outlandish-premise-appealed-to-nicolas-cage-because-hes-lived-it/intro-1699575484.jpg
Netflix's Dead Boy Detectives Solve Ghostly Mysteries In First Trailer For The Sandman Spin-Off,"With a new trailer, Dead Boy Detectives is coming to Netflix and will be a part of the world created by The Sandman, rather than Doom Patrol.",Devin Meenan,https://www.slashfilm.com/1444650/netflix-dead-boy-detectives-trailer-solve-ghostly-mysteries/,https://www.slashfilm.com/img/gallery/netflixs-dead-boy-detectives-solve-ghostly-mysteries-in-first-trailer-for-doom-patrol-spin-off/intro-1699743797.jpg
Netflix's Damsel Trailer Pits Stranger Things' Millie Bobby Brown Against A Dragon,"Millie Bobby Brown has arrived in the trailer for her latest Netflix film, Damsel, which promises an exciting twist on the fairy tale damsel in distress story.",Ryan Coleman,https://www.slashfilm.com/1444624/netflix-damsel-trailer-millie-bobby-brown-dragon/,https://www.slashfilm.com/img/gallery/netflixs-damsel-trailer-pits-stranger-things-millie-bobby-brown-against-a-dragon/intro-1699741431.jpg
"20 Years Ago, Elf Became A Huge Box Office Hit (And A Modern Holiday Classic)","Elf helped turn Jon Favreau into a must-get director, proved Will Ferrell was more than an R-rated comedian, and made a modern Christmas classic.",Ryan Scott,https://www.slashfilm.com/1444292/20-years-elf-box-office-hit-modern-holiday-classic/,https://www.slashfilm.com/img/gallery/20-years-ago-elf-became-a-huge-box-office-hit-and-a-modern-holiday-classic/intro-1699657898.jpg
Can The Hunger Games Prequel Recapture The YA Box Office Magic For Lionsgate?,"After eight years, there's a new Hunger Games movie heading to theaters. How will The Ballad of Songbirds and Snakes perform relative to the original films?",Ryan Scott,https://www.slashfilm.com/1441025/hunger-games-prequel-the-ballad-of-songbirds-and-snakes-box-office/,https://www.slashfilm.com/img/gallery/can-the-hunger-games-prequel-recapture-the-ya-box-office-magic-for-lionsgate/intro-1699392222.jpg
"The Marvels Heads For $47-52 Million Opening Weekend, A Historic Low For The MCU","The Marvels is projected to set an unenviable record for the Marvel Cinematic Universe, with the lowest opening weekend in the franchise's history.",Hannah Shaw-Williams,https://www.slashfilm.com/1444499/the-marvels-box-office-opening-weekend-lowest-mcu/,https://www.slashfilm.com/img/gallery/the-marvels-heads-for-47-52-million-opening-weekend-an-historic-low-for-the-mcu/intro-1699721779.jpg
Something Surprised Christopher Nolan When He Snuck Into A Screening Of Oppenheimer,"Christopher Nolan had to see for himself whether Oppenheimer is truly succeeding at gripping audiences, and what he saw pleased him very much.",Witney Seibold,https://www.slashfilm.com/1442215/christopher-nolan-oppenheimer-screening-surprised/,https://www.slashfilm.com/img/gallery/something-surprised-christopher-nolan-when-he-snuck-into-a-screening-of-oppenheimer/intro-1699481972.jpg
"Darren Aronofsky, Maker Of Movies About Sad, Desperate Humans, Is Directing An Elon Musk Biopic For A24","Darren Aronofsky is reteaming with A24, this time to make a biopic about controversial rich guy Elon Musk. Not sure how we feel about this one, folks.",Jeremy Mathai,https://www.slashfilm.com/1443664/darren-aronofsky-elon-musk-biopic-a24/,https://www.slashfilm.com/img/gallery/darren-aronofsky-maker-of-movies-about-sad-desperate-humans-is-directing-an-elon-musk-biopic-for-a24/intro-1699628489.jpg
John Kramer Kills Again! (At The Box Office As Saw X Crosses $100 Million),"Saw continues to be an unstoppable force at the box office, with Saw X bringing in more than $100 million in theaters. Who's ready to play another game?",Ryan Scott,https://www.slashfilm.com/1443321/saw-x-crosses-100-million-box-office/,https://www.slashfilm.com/img/gallery/john-kramer-kills-again-at-the-box-office-as-saw-x-crosses-100-million/intro-1699567162.jpg
"Disney Has Delayed Marvel's Deadpool 3, Captain America 4, Blade, & More","Now that the SAG and WGA strikes have been resolved, studios are rearranging their release calendars, starting with this spate of delays by Disney.",BJ Colangelo,https://www.slashfilm.com/1443470/disney-delay-marvel-deadpool-3-captain-america-4-blade-more/,https://www.slashfilm.com/img/gallery/disney-has-delayed-marvels-deadpool-3-captain-america-4-blade-more/intro-1699581656.jpg
"You Can't See John Cena's Movie Coyote Vs. Acme, Because Warner Bros. Just Killed It",Director Dave Green and John Cena's live-action/animated comedy Coyote vs. Acme is the latest film to be axed by Warner Bros. despite already being finished.,Jeremy Mathai,https://www.slashfilm.com/1443296/john-cena-movie-coyote-vs-acme-warner-bros-killed/,https://www.slashfilm.com/img/gallery/you-cant-see-john-cenas-movie-coyote-vs-acme-because-warner-bros-just-killed-it/intro-1699566250.jpg
Dream Scenario Director Kristoffer Borgli Knows How To Weaponize Nicolas Cage [Exclusive Interview],"Kristoffer Borgli isn't online, but somehow, Dream Scenario is the best movie yet about the perils of internet fame.",Jacob Hall,https://www.slashfilm.com/1442897/dream-scenario-director-kristoffer-borgli-interview/,https://www.slashfilm.com/img/gallery/dream-scenario-director-kristoffer-borgli/intro-1699576198.jpg
"Why The Hollywood Strike Wins Are A Victory For Everyone (Yes, Even You)","You don't have to be an actor, writer, or filmmaker to feel empowered by the Hollywood strikes. This is a win for everyone.",Valerie Ettenhofer,https://www.slashfilm.com/1443044/why-the-hollywood-strike-wins-are-a-victory-for-everyone-yes-even-you/,https://www.slashfilm.com/img/gallery/why-the-hollywood-strike-wins-are-a-victory-for-everyone-yes-even-you/intro-1699556154.jpg
The Marvels Composer On Going Through 'Marvel College' And Creating Music With 'Space Junk' [Exclusive Interview],"/Film sat down with Laura Karpman, the composer of The Marvels, to talk about finding the sound of the score, getting music out of 'space junk,' and more.",Bill Bria,https://www.slashfilm.com/1439957/the-marvels-composer-laura-karpman-exclusive-interview/,https://www.slashfilm.com/img/gallery/the-marvels-composer-laura-karpman-on-going-through-marvel-college-and-creating-music-with-human-voices-exclusive-interview/intro-1699490728.jpg
Joy Meets Anxiety In The Inside Out 2 Teaser Trailer,Anxiety (Maya Hawke) joins Joy and the other emotions in Riley's brain in the teaser trailer for Disney and Pixar's upcoming animated sequel Inside Out 2.,Jeremy Mathai,https://www.slashfilm.com/1442594/inside-out-2-teaser-trailer/,https://www.slashfilm.com/img/gallery/joy-meets-anxiety-in-the-inside-out-2-teaser-trailer/intro-1699540626.jpg
Christopher Nolan's Dramatic Break-Up With Warner Bros. May Not Be Permanent,"Warner Bros. was long the home that allowed Christopher Nolan to make his greatest films, but after their highly public falling out, can they reconnect?",Ryan Scott,https://www.slashfilm.com/1442138/christopher-nolan-break-up-warner-bros-not-permanent/,https://www.slashfilm.com/img/gallery/christopher-nolans-dramatic-break-up-with-warner-bros-may-not-be-permanent/intro-1699478800.jpg
The Legend Of Zelda Director Wes Ball Predicted His Own Movie Over A Decade Ago,"Long before he signed on for the video game adaptation, director Wes Ball argued The Legend of Zelda should be 'the next big mo-cap Avatar-like movie.'",Witney Seibold,https://www.slashfilm.com/1442008/legend-of-zelda-director-wes-ball-predicted-movie-over-a-decade-ago/,https://www.slashfilm.com/img/gallery/the-legend-of-zelda-director-wes-ball-predicted-his-own-movie-over-a-decade-ago/intro-1699473232.jpg
"Matthew Perry's Death Certificate Doesn't Reveal Cause Of Death, Investigation Still Pending","As fans and admirers continue to mourn the late Matthew Perry, the actor's cause of death remains a mystery.",SlashFilm Staff,https://www.slashfilm.com/1442130/matthew-perrys-death-certificate-doesnt-reveal-cause-of-death/,https://www.slashfilm.com/img/gallery/matthew-perrys-death-certificate-doesnt-reveal-cause-of-death-investigation-still-pending/intro-1699478680.jpg
Is There A Credits Scene In The Marvels? A Spoiler-Free Guide,"Do you need to sit through the credits to get a little extra taste of story at the end of Marvel Studios' new movie, The Marvels? Read on to find out!",Ryan Scott,https://www.slashfilm.com/1440581/the-marvels-credits-scene-spoiler-free-guide/,https://www.slashfilm.com/img/gallery/is-there-a-credits-scene-in-the-marvels-a-spoiler-free-guide/intro-1699378309.jpg
Things Get Chilly In The Ghostbusters: Frozen Empire Trailer,The first trailer for Ghostbusters: Frozen Empire heads back to New York City as the legacy-quel franchise continues investigating paranormal activity.,Valerie Ettenhofer,https://www.slashfilm.com/1437710/ghostbusters-frozen-empire-trailer/,https://www.slashfilm.com/img/gallery/ghostbusters-frozen-empire-trailer-shell-trailer-dropping-week-starting-116/intro-1699459549.jpg
"Cool Stuff: LEGO's Avengers Tower Playset Is Massive, Includes A Kevin Feige Minifigure","LEGO has revealed a huge new playset of Avengers Tower, and it comes with an incredible assembly of minifigures, including Marvel Studios President Kevin Feige.",Ethan Anderton,https://www.slashfilm.com/1441524/cool-stuff-lego-avengers-tower-playset-massive-includes-kevin-feige-minifigure/,https://www.slashfilm.com/img/gallery/cool-stuff-legos-avengers-tower-playset-is-massive-includes-a-kevin-feige-minifigure/intro-1699457115.jpg
"Get In Losers, The Mean Girls Musical Movie Trailer Is Here","After years of waiting, Mean Girls: The Musical is finally coming to the big screen. Watch the trailer for a sneak peek at Reneé Rapp's take on Regina George.",BJ Colangelo,https://www.slashfilm.com/1420551/mean-girls-musical-movie-trailer/,https://www.slashfilm.com/img/gallery/get-in-losers-the-mean-girls-musical-movie-trailer-is-here/intro-1699452428.jpg
"Cool Stuff: Will Ferrell's Elf Is Getting 20th Anniversary Screenings, Live Movie Concerts","It's Elf's 20th anniversary! To celebrate, Warner Bros. is re-releasing it in theaters, having special events at the Empire State Building, and live concerts.",Ethan Anderton,https://www.slashfilm.com/1437356/will-ferrell-elf-20th-anniversary-screenings-concerts-empire-state-building/,https://www.slashfilm.com/img/gallery/will-ferrells-elf-is-getting-a-20th-anniversary-re-release-in-theaters-and-live-movie-concerts/intro-1698961599.jpg
Wes Ball To Direct Live-Action Legend Of Zelda Film Based On The Popular Video Game Franchise,"The Legend of Zelda may finally get the big screen treatment the video game franchise deserves, at the hands of The Maze Runner director Wes Ball.",Danielle Ryan,https://www.slashfilm.com/1188475/wes-ball-live-action-legend-of-zelda-movie/,https://www.slashfilm.com/img/gallery/sony-pictures-has-acquired-the-live-action-rights-to-the-legend-of-zelda-video-game-franchise-hold-until-story-breaks/intro-1675465590.jpg
Cool Stuff: Kevin Smith's Clerks Gets A Premium Quick Stop Trilogy Blu-Ray Box Set,"Kevin Smith's Clerks is getting a Blu-ray trilogy box set that comes in a limited edition collectible Quick Stop diorama, complete with rental return slot.",Ethan Anderton,https://www.slashfilm.com/1439949/cool-stuff-kevin-smith-clerks-quick-stop-trilogy-blu-ray-box-set/,https://www.slashfilm.com/img/gallery/cool-stuff-kevin-smiths-clerks-gets-a-premium-quick-stop-trilogy-blu-ray-box-set/intro-1699308902.jpg
Daisy Ridley's New Movie Is Off To A Terrible Start At The Box Office,"The Marsh King's Daughter, starring Daisy Ridley, tanked at the box office this weekend, garnering another likely loss for STX films.",Ryan Scott,https://www.slashfilm.com/1439807/daisy-ridley-the-marsh-kings-daughter-terrible-start-box-office/,https://www.slashfilm.com/img/gallery/daisy-ridleys-new-movie-is-off-to-a-terrible-start-at-the-box-office/intro-1699303946.jpg
Zack Snyder Reveals A Secret Connection Between Rebel Moon And Army Of The Dead,Zack Snyder's upcoming Rebel Moon movies will apparently form a shared universe with his zombie horror-action flick Army of the Dead.,Witney Seibold,https://www.slashfilm.com/1439808/zack-snyder-reveals-secret-connection-rebel-moon-army-of-the-dead/,https://www.slashfilm.com/img/gallery/zack-snyder-reveals-a-secret-connection-between-rebel-moon-and-army-of-the-dead/intro-1699302751.jpg
The New Peanuts Movie Has The Perfect Angle To Bring Charlie Brown To A New Generation,Apple TV+ announced they're working on a new Peanuts movie set in the Big City.,BJ Colangelo,https://www.slashfilm.com/1440030/new-peanuts-movie-perfect-angle-bring-charlie-brown-new-generation/,https://www.slashfilm.com/img/gallery/the-new-peanuts-movie-has-the-perfect-angle-to-bring-charlie-brown-to-a-new-generation/intro-1699313392.jpg
The Marvels Final Trailer Promises A Moment That Changes Everything,"The final trailer for the latest entry in the Marvel Cinematic Universe, The Marvels, has arrived ahead of its release on November 10.",BJ Colangelo,https://www.slashfilm.com/1440150/the-marvels-final-trailer-moment-changes-everything/,https://www.slashfilm.com/img/gallery/the-marvels-final-trailer-promises-a-moment-that-changes-everything/intro-1699328695.jpg
"Marvel's Blade Reboot Will Be Rated R, According To Its Director","The upcoming Blade movie starring Mahershala Ali has had several iterations since it was first announced in 2019. The latest version, it seems, will be R-rated.",Ryan Scott,https://www.slashfilm.com/1439960/marvel-blade-reboot-rated-r/,https://www.slashfilm.com/img/gallery/marvels-blade-reboot-will-be-rated-r-according-to-its-director/intro-1699309095.jpg
Cool Stuff: Iron Man: The Art Of The Movie Kicks Off A Series Of Reissued Marvel Studios Books,"Titan Books is reissuing 24 books that cover the making of the movies of the Marvel Cinematic Universe, starting with Iron Man: The Art of the Movie.",Ethan Anderton,https://www.slashfilm.com/1439870/cool-stuff-iron-man-art-of-the-movie-reissued-marvel-studios-books/,https://www.slashfilm.com/img/gallery/cool-stuff-the-art-of-iron-man-kicks-off-a-series-of-reissued-marvel-studios-movie-books/intro-1699306149.jpg
Five Nights At Freddy's Fell Hard At The Box Office – Was The Peacock Release A Mistake?,"After a triumphant first weekend at the box office, Five Nights at Freddy's took a hard tumble in its second week – and a certain Peacock may be to blame.",Ryan Scott,https://www.slashfilm.com/1439495/five-nights-at-freddys-fall-box-office-peacock-release/,https://www.slashfilm.com/img/gallery/five-nights-at-freddys-fell-hard-at-the-box-office-was-the-peacock-release-a-mistake/intro-1699293694.jpg
The Marvels Director Admits That MCU Continuity Is Getting Hard To Manage,"At a certain point, even The Marvels director Nia DaCosta realized she had to give up trying to make the MCU film work as a standalone story.",Sandy Schaefer,https://www.slashfilm.com/1439295/the-marvels-director-admits-mcu-continuity-getting-hard-manage/,https://www.slashfilm.com/img/gallery/the-marvels-director-admits-that-mcu-continuity-is-getting-hard-to-manage/intro-1699287033.jpg
How To Watch The Creator At Home,"Even though it didn't have a big box office haul, hopefully more will discover Gareth Edwards' The Creator when it's available to watch at home this month.",Jeremy Mathai,https://www.slashfilm.com/1439320/how-to-watch-the-creator-at-home/,https://www.slashfilm.com/img/gallery/how-to-watch-the-creator-at-home/intro-1699288006.jpg
Kevin Hart Organizes A $500 Million Mid-Air Plane Heist In Netflix's Lift Trailer,"Kevin Hart, Gugu Mbatha-Raw, Vincent D'Onofrio, Billy Magnussen, Jean Reno, and more star in the Lift trailer from director F. Gary Gray and Netflix.",Ben Pearson,https://www.slashfilm.com/1438106/kevin-hart-500-million-plane-heist-lift-trailer-netflix/,https://www.slashfilm.com/img/gallery/kevin-hart-organizes-a-500-million-mid-air-plane-heist-in-netflixs-lift-trailer/intro-1699037608.jpg
One Of Barbie's Key Players Thought The Movie Was A Terrible Idea,"Barbie co-writer Noah Baumbach initially tried to back out of the film, fearing it would fail. It was one of Greta Gerwig's ideas that eventually won him over.",Sandy Schaefer,https://www.slashfilm.com/1433808/barbie-writer-thought-movie-was-terrible-idea/,https://www.slashfilm.com/img/gallery/one-of-barbies-key-players-thought-the-movie-was-a-terrible-idea/intro-1698690470.jpg
Five Nights At Freddy's Falls Hard At The Box Office With 76% Drop In Second Weekend,"Five Nights at Freddy's is on track for a 76% drop in its second weekend at the box office, and its day-and-date release on Peacock is mostly to blame.",Hannah Shaw-Williams,https://www.slashfilm.com/1438575/five-nights-at-freddys-second-weekend-box-office-drop/,https://www.slashfilm.com/img/gallery/five-nights-at-freddys-falls-hard-at-the-box-office-with-78-drop-in-second-weekend/intro-1699116288.jpg
Thor: The Dark World Was A Box Office Hit That Also Set A Low Bar For The MCU,"Thor: The Dark World is the disappointing middle sibling between Ragnarok and the original, but it had so much promise. What did Marvel do wrong?",Ryan Scott,https://www.slashfilm.com/1438355/thor-the-dark-world-box-office-hit-mcu-low-bar/,https://www.slashfilm.com/img/gallery/thor-the-dark-world-was-a-box-office-hit-that-also-set-a-low-bar-for-the-mcu/intro-1699110610.jpg
Lisa Marie Presley Ripped Into Sofia Coppola's Elvis Portrayal In Priscilla,"Sofia Coppola's script for Priscilla was based on Priscilla Presley's own memoir, but caused friction with Elvis' daughter, Lisa Marie Presley.",Witney Seibold,https://www.slashfilm.com/1438297/lisa-marie-presley-sofia-coppola-elvis-priscilla/,https://www.slashfilm.com/img/gallery/lisa-marie-presley-ripped-into-sofia-coppolas-elvis-portrayal-in-priscilla/intro-1699045485.jpg
Zack Snyder's Rebel Moon Universe Expands To An Animated Series & Beyond,"Zack Snyder's plans for the Rebel Moon universe go well beyond a two-part film, with an animated series, narrative podcast, and more in the works.",Sandy Schaefer,https://www.slashfilm.com/1438112/zack-snyder-rebel-moon-universe-animated-series-beyond/,https://www.slashfilm.com/img/gallery/zack-snyders-rebel-moon-universe-expands-to-an-animated-series-beyond/intro-1699037837.jpg
Deadpool 3 Took Notes From A Monumental Star Wars Scene To Capture Blockbuster 'Essence',"For a scene from his upcoming Deadpool 3, director Shawn Levy pulled inspiration from one of the great blockbuster epics, Star Wars: Return of the Jedi.",Witney Seibold,https://www.slashfilm.com/1438132/deadpool-3-star-wars-inspiration/,https://www.slashfilm.com/img/gallery/deadpool-3-took-notes-from-a-monumental-star-wars-scene-to-capture-blockbuster-essence/intro-1699038499.jpg
Winnie The Pooh: Blood And Honey 2 Reveals Disturbing New Bear Design – And The Future Of A Horror Subgenre,"Winnie The Pooh: Blood And Honey 2 has revealed its first look at the updated killer Winnie The Pooh, if that's something you want to see.",Ryan Scott,https://www.slashfilm.com/1438058/winnie-pooh-blood-honey-sequel-first-look/,https://www.slashfilm.com/img/gallery/winnie-the-pooh-blood-and-honey-2-reveals-disturbing-new-bear-design-and-the-future-of-a-horror-subgenre/intro-1699035810.jpg
Is The Marvels Facing Certain Doom At The Box Office?,The latest film in the Marvel Cinematic Universe is releasing to little fanfare. Is The Marvels doomed before it even hits theaters?,Ryan Scott,https://www.slashfilm.com/1437438/the-marvels-facing-doom-at-box-office/,https://www.slashfilm.com/img/gallery/is-the-marvels-facing-certain-doom-at-the-box-office/intro-1698963622.jpg
Why A Sequel To It Follows Feels Like A Box Office Home Run,"Writer/director David Robert Mitchell is coming back with a sequel to It Follows. The film, titled They Follow, is set to be box office slam dunk.",Ryan Scott,https://www.slashfilm.com/1435316/it-follows-sequel-they-follow-feels-like-box-office-home-run/,https://www.slashfilm.com/img/gallery/an-it-follows-sequel-feels-like-a-box-office-home-run/intro-1698788134.jpg
Cool Stuff: The Best New Star Wars And Star Trek Hallmark Christmas Ornaments For 2023,"Hallmark has a new roster of Star Wars and Star Trek Christmas ornaments for 2023, and we've picked the best ones for you to check out.",Ethan Anderton,https://www.slashfilm.com/1436335/cool-stuff-star-wars-star-trek-2023-hallmark-christmas-ornaments/,https://www.slashfilm.com/img/gallery/cool-stuff-the-best-new-star-wars-and-star-trek-hallmark-christmas-ornaments-for-2023/intro-1698873372.jpg
The Boy And The Heron Trailer Proves That Traditional Animation Will Never Go Out Of Style,The English-dubbed trailer for Hayao Miyazaki's The Boy and the Heron is a welcome reminder that traditional animation can never be replaced.,Sandy Schaefer,https://www.slashfilm.com/1437013/the-boy-and-the-heron-trailer-traditional-animation-never-go-out-of-style/,https://www.slashfilm.com/img/gallery/the-boy-and-the-heron-trailer-proves-that-traditional-animation-will-never-go-out-of-style/intro-1698946729.jpg
Disney Will Now Be The Sole Owner Of Hulu – Here's What This Means To You,"Disney CEO Bob Iger is back in acquisition mode. He's agreed to pay approximately $8.6 billion for Comcast's share of Hulu, making Hulu solely owned by Disney.",Ryan Scott,https://www.slashfilm.com/1437048/disney-sole-owner-of-hulu-heres-what-this-means/,https://www.slashfilm.com/img/gallery/disney-will-now-be-the-sole-owner-of-hulu-heres-what-this-means-to-you/intro-1698947387.jpg
"Nicolas Cage Was Freaked Out By His Flash Cameo, And You Should Be Too","The rise of AI should have you concerned, and Nicolas Cage's experience making his Superman cameo in The Flash explains why.",Valerie Ettenhofer,https://www.slashfilm.com/1436732/nicolas-cage-freaked-out-by-his-flash-cameo-you-should-be-too/,https://www.slashfilm.com/img/gallery/nicolas-cage-was-freaked-out-by-his-flash-cameo-and-you-should-be-too/intro-1698937604.jpg
How To Watch Dicks: The Musical At Home,"A24's absurd, raunchy comedy Dicks: The Musical will bring the silly filthiness from Aaron Jackson and Josh Sharp home for the whole family to watch this fall!",Ethan Anderton,https://www.slashfilm.com/1436743/watch-dicks-the-musical-at-home/,https://www.slashfilm.com/img/gallery/how-to-watch-dicks-the-musical-at-home/intro-1698938123.jpg
How To Watch Dumb Money At Home,"Dumb Money, the new film from director Craig Gillespie and starring an incredibly stacked cast, is coming to home video very soon. Here's how and when to watch.",Jeremy Mathai,https://www.slashfilm.com/1436758/how-to-watch-dumb-money-at-home/,https://www.slashfilm.com/img/gallery/how-to-watch-dumb-money-at-home/intro-1698938738.jpg
The Kingdom Of The Planet Of The Apes Trailer Wants To Know If You're Ready For More Monkey Business,"Those apes are at it again in the trailer for Kingdom Of The Planet of the Apes, the latest entry into the long-running franchise.",Ryan Scott,https://www.slashfilm.com/1436110/kingdom-of-the-planet-of-the-apes-trailer/,https://www.slashfilm.com/img/gallery/the-kingdom-of-the-planet-of-the-apes-trailer-wants-to-know-if-youre-ready-for-more-monkey-business/intro-1698864022.jpg
Why Too Much Marvel Became The Company's Kryptonite,A push to produce a never-ending flow of Marvel Cinematic Universe films and streaming series has taken a heavy toll on Marvel Studios.,Sandy Schaefer,https://www.slashfilm.com/1435899/too-much-marvel-became-companys-kryptonite/,https://www.slashfilm.com/img/gallery/why-too-much-marvel-became-the-companys-kryptonite/intro-1698857397.jpg
"The Marvels Underwent Four Weeks Of Reshoots, But Was It Enough?","Nia DaCosta's The Marvels did four weeks of reshoots, which is more than normal for Marvel Studios but not the longest reshoot period in the studio's history.",Ben Pearson,https://www.slashfilm.com/1436036/the-marvels-underwent-four-weeks-reshoots-was-it-enough/,https://www.slashfilm.com/img/gallery/the-marvels-underwent-four-weeks-of-reshoots-but-was-it-enough/intro-1698855476.jpg
Indiana Jones And Harrison Ford Are Getting A Feature-Length Documentary On Disney+,"Harrison Ford has been playing Indiana Jones for over 40 years, and a new feature-length documentary coming to Disney+ will look at both of their legacies.",Ethan Anderton,https://www.slashfilm.com/1436108/new-indiana-jones-harrison-ford-feature-length-documentary-disney/,https://www.slashfilm.com/img/gallery/indiana-jones-and-harrison-ford-are-getting-a-feature-length-documentary-on-disney/intro-1698864166.jpg
"Marvel Considering Reuniting The Original Avengers Team (Yes, Even The Dead Ones)","Marvel could bring back the original Avengers team, and to quote Loki himself: 'How desperate are you?'",Ryan Scott,https://www.slashfilm.com/1435832/marvel-could-reunite-original-avengers-team-even-dead-ones/,https://www.slashfilm.com/img/gallery/marvel-considering-reuniting-the-original-avengers-team-yes-even-the-dead-ones/intro-1698855152.jpg
Marvel's Blade Underwent Changes So Extreme That Mahershala Ali Almost Left The Film,"Marvel continues to have trouble bringing Blade to the MCU, so much so that star Mahershala Ali came close to leaving the project.",Chris Evangelista,https://www.slashfilm.com/1435775/blade-underwent-changes-so-extreme-mahershala-ali-almost-left/,https://www.slashfilm.com/img/gallery/marvels-blade-underwent-changes-so-extreme-that-mahershala-ali-almost-left-the-film/intro-1698852840.jpg
Cool Stuff: Hasbro Is Crowdfunding Ghostbusters Ghost Trap And PKE Meter Prop Replicas,"Hasbro's HasLab has launched a crowdfunding campaign for Ghostbusters Ghost Trap and PKE Meter replicas, to go with their previously released proton pack.",Ethan Anderton,https://www.slashfilm.com/1434688/cool-stuff-hasbro-haslab-ghostbusters-ghost-trap-pke-meter-prop-replicas/,https://www.slashfilm.com/img/gallery/cool-stuff-hasbro-is-crowdfunding-ghostbusters-ghost-trap-and-pke-meter-prop-replicas/intro-1698768420.jpg
Daniel Radcliffe's Harry Potter Stunt Double Tells His Story In The David Holmes: The Boy Who Lived Trailer,The trailer for the documentary David Holmes: The Boy Who Lived shines a light on the life of Daniel Radcliffe's stunt double from the Harry Potter films.,Sandy Schaefer,https://www.slashfilm.com/1435648/daniel-radcliffe-harry-potter-stunt-double-david-holmes-the-boy-who-lived-trailer/,https://www.slashfilm.com/img/gallery/daniel-radcliffes-harry-potter-stunt-double-tells-his-story-in-the-david-holmes-the-boy-who-lived-trailer/intro-1698847535.jpg
